date,city,pm25,pm10,no2,o3
2025-05-14,Delhi,55.330313999644915,41.67810968510401,20.58591245264757,10.209283898695766
2025-05-15,Pune,24.869729780971667,73.63439077357197,18.567334932993788,26.0234238190146
2025-05-16,Pune,43.88350435381989,43.50160034312762,25.97972551152733,29.64666683790599
2025-05-17,Hyderabad,56.47036372543489,23.3587209372785,16.76149325888948,34.11378986939238
2025-05-18,Jaipur,30.915729997240277,74.02545108255944,27.66453469619426,37.52891055336131
2025-05-19,Hyderabad,46.83278010513079,26.395187906230372,20.335576313305342,22.49573756234711
2025-05-20,Ahmedabad,27.027378444559382,31.95221305833117,14.069821206353438,22.53617965763003
2025-05-21,Bangalore,20.880696320837053,39.81738053685986,14.93183004256332,17.536187154225964
2025-05-22,Pune,42.12238741135499,35.41849081063159,22.19198754748532,29.625344540788067
2025-05-23,Jaipur,15.361086264999319,51.4028216528045,20.16538668295238,39.30415339706427
2025-05-24,Mumbai,59.21650347114243,74.16179222549464,22.32553878788719,22.017174637555
2025-05-25,Ahmedabad,23.437388673648865,49.43974245139554,25.950413817374447,18.216176587166792
2025-05-26,Mumbai,33.169305039308085,50.41955936463499,23.81739380100392,24.434098396872535
2025-05-27,Delhi,31.03706522059278,86.43892014112329,18.491379808626537,31.796415005807944
2025-05-28,Lucknow,33.625875980881176,51.396227951657295,17.856466806623366,23.27490960256883
2025-05-29,Ahmedabad,25.67446782006055,52.3131607453108,21.920752019144246,17.479790762977565
2025-05-30,Hyderabad,31.30906047537129,25.482139360509926,21.17380759968436,29.396735174017614
2025-05-31,Pune,55.372707290236335,37.28633715127789,22.533355058779158,37.91845838150465
2025-06-01,Bangalore,42.93576236472059,53.441422356307065,20.92777150617273,23.596756815878933
2025-06-02,Bangalore,32.949506080510055,38.58264787314744,26.75762299697143,26.87305214926311
2025-06-03,Delhi,35.64682169023297,66.04057089606853,19.12638393487692,35.275303281234336
2025-06-04,Jaipur,30.142083270717983,20.935905888136766,18.113276633931733,38.75162796103096
2025-06-05,Jaipur,34.00973157331625,30.45554968725045,23.534915591703196,27.624525546241284
2025-06-06,Kolkata,54.605583160789024,46.08246647277829,13.743455809621366,40.33607865593011
2025-06-07,Bangalore,34.908787720962394,37.49782603580433,14.080773889793464,27.2574618822836
2025-06-08,Lucknow,27.055973144291816,28.95387608971318,17.00913761202134,30.620576115616487
2025-06-09,Hyderabad,15.461861057396217,69.31208591152927,20.844104950633877,31.98191530252757
2025-06-10,Jaipur,37.999569209877485,71.87216919593027,20.27676886093212,23.488248185747615
2025-01-01,Mumbai,23.044028059387525,24.23695989819293,19.980301522835948,23.03563411964211
2025-01-02,Delhi,24.83214556220118,61.675679204364215,16.669836063166933,35.63321804557614
2025-01-03,Delhi,15.620627998788251,34.74362086534492,35.359729009154734,35.28440675431792
2025-01-04,Ahmedabad,33.68394759840852,19.80142906558912,12.37632918466064,47.34117247789672
2025-01-05,Delhi,24.11556159421056,46.15192382824157,20.59831774920011,32.188845292387334
2025-01-06,Delhi,31.529231323720783,62.820368822730856,28.83194693464622,29.148194424842057
2025-01-07,Mumbai,26.356483298013277,53.60483032999408,19.53798462496253,33.19196015020244
2025-01-08,Kolkata,41.224549389902776,56.69372085165439,17.727695502872116,35.04156108578404
2025-01-09,Bangalore,38.95859980473776,57.367940568857264,24.850948888133537,40.11887434717922
2025-01-10,Kolkata,30.1915541864065,55.51683063983028,9.823219938541213,39.366869050309674
2025-01-11,Delhi,37.89702038332372,48.39923321446597,23.742049832058644,39.378306872714994
2025-01-12,Kolkata,29.855823861003593,69.5448850342811,22.409747090853756,43.35647452891173
2025-01-13,Lucknow,27.449166564579016,49.33614745854463,19.61406975638174,20.51274151094817
2025-01-14,Delhi,46.57078518989747,52.90773480914362,17.842487694977997,40.088273485292994
2025-01-15,Lucknow,18.86681308938259,73.09129382516356,15.431899645891866,21.969462788458287
2025-01-16,Lucknow,8.735337806721375,51.87538777008906,13.509418330289172,28.648639500368564
2025-01-17,Hyderabad,29.51585704829069,44.58774757782716,23.527463338961805,40.861465471357405
2025-01-18,Mumbai,46.91203157445216,33.18253594132887,17.04218643985794,26.878017703445927
2025-01-19,Delhi,,50.25158191887484,20.261106006788054,30.601061169114157
2025-01-20,Kolkata,18.512109974604762,45.9508324819751,17.46511896694676,36.054992427988516
2025-01-21,Kolkata,23.741879675411944,42.02982514612738,19.810034288675254,30.794235879155487
2025-01-22,Ahmedabad,43.539277724298664,75.84753819517663,25.704900759630778,37.34395192130673
2025-01-23,Mumbai,48.658251574167295,13.079229965468222,16.378368585395478,27.894527839047637
2025-01-24,Lucknow,26.238772292334566,59.91669838393304,19.602173508542457,28.33369914776143
2025-01-25,Jaipur,20.596076749160844,69.04556191413539,18.54794667995456,34.382788307535336
2025-01-26,Kolkata,45.14912444178396,58.90801779847695,21.115840986756215,22.38831515612541
2025-01-27,Bangalore,23.537311306449947,45.11464071694332,13.840244857463214,25.786624910471833
2025-01-28,Ahmedabad,44.27648232345697,44.81266440028517,15.990840243697981,23.04903275403892
2025-01-29,Bangalore,4.52444002600922,49.62894376931211,26.07612614240732,24.516123625964184
2025-01-30,Mumbai,35.47005189022835,53.435911930810505,19.234651048706958,24.468633788382803
2025-01-31,Pune,29.509969170321035,39.83032849689929,29.261330918136245,20.78257057486009
2025-02-01,Lucknow,33.07831872228461,46.300005439811216,23.94794927774984,22.522013651984505
2025-02-02,Jaipur,49.79622923330757,57.38652318629715,18.780977914328933,27.236830908537506
2025-02-03,Jaipur,41.04423672712622,50.15309389321284,22.541834518204364,30.111259533997554
2025-02-04,Hyderabad,44.18440853425956,60.53803568814157,23.41522868059438,23.264625631794
2025-02-05,Mumbai,48.02049369817584,56.5866668037378,23.84187370521193,34.0735380235929
2025-02-06,Chennai,29.793479245580485,43.16462998131553,19.05621205969882,31.894299111974597
2025-02-07,Chennai,41.470984719401486,48.961111981216874,22.348218315316295,40.69539359172187
2025-02-08,Jaipur,44.92376654683841,57.396093982390575,12.731997806613506,24.938514554235333
2025-02-09,Kolkata,32.12998174179075,44.23517802284485,26.174830101039625,10.342124361659327
2025-02-10,Mumbai,30.346369220367674,61.80323978211972,19.14580767866479,37.0568518208755
2025-02-11,Pune,31.830932308177484,42.87126693439657,17.48558668317626,23.936192342809612
2025-02-12,Pune,39.78224918503172,77.07563681133496,13.447961872107598,32.177389574805474
2025-02-13,Bangalore,44.34040957452399,59.04048722814428,14.47149394759621,25.143528371429937
2025-02-14,Hyderabad,46.293193902619684,40.76301995323303,33.52623589286421,24.745439231401555
2025-02-15,Mumbai,44.596379612454115,67.6962378589246,15.423170987360962,35.43868570826457
2025-02-16,Pune,41.40080878580264,29.399288704585658,15.337005275864334,30.49960185431654
2025-02-17,Kolkata,29.60378668289764,55.8737279627517,25.64526433483512,29.96464612950012
2025-02-18,Mumbai,25.883434775891217,66.17731275641242,20.93607641374649,21.250427280867527
2025-02-19,Pune,24.852454795212623,58.57949210688705,23.428194066777962,21.266076405627096
2025-02-20,Hyderabad,33.047057041350904,28.577351600633467,17.345569936996345,28.491207834859072
2025-02-21,Lucknow,32.273166780033165,46.64692026055432,15.959911056009698,29.96988005901887
2025-02-22,Ahmedabad,38.56346643814604,44.75328358851435,20.06843414127819,22.284517880166742
2025-02-23,Mumbai,54.112515693029955,29.59497359098804,24.097178368547844,23.310798216763537
2025-02-24,Delhi,40.46833710640025,51.55160316663631,19.984183393042667,37.5335142876785
2025-02-25,Delhi,34.08964400127307,66.84602391704706,21.86833924349936,45.13889235383284
2025-02-26,Mumbai,39.11656827933458,57.90885066255304,14.53752125570248,27.828492071225316
2025-02-27,Bangalore,31.876568295200254,45.12670690606685,24.839680356730632,28.64656005170538
2025-02-28,Delhi,37.41647365275277,45.02045890317782,25.556439318518336,31.883927592373688
2025-03-01,Mumbai,38.9822021018005,44.21716083636095,18.112356755874448,15.344769919485953
2025-03-02,Jaipur,60.752988823179656,45.108850810590944,17.43703855267227,25.494796503079375
2025-03-03,Delhi,,52.33510236130498,17.457264844153183,41.45233823593392
2025-03-04,Mumbai,14.424452432547781,38.50345291769632,20.240091123349387,20.351206713238323
2025-03-05,Jaipur,16.989290178298898,74.88715260653979,17.63132223957792,41.74057075156351
2025-03-06,Mumbai,41.323265135486395,56.672764091152644,18.120859704554285,34.56865839600554
2025-03-07,Chennai,42.48789923569774,21.25358183892242,16.567885589038013,35.153679197966625
2025-03-08,Hyderabad,26.528191649381757,37.51953195526074,22.568679151717436,28.33866526583957
2025-03-09,Chennai,42.06492173395278,34.279147900682965,20.08007213429123,32.544518160029334
2025-03-10,Ahmedabad,37.825588985338086,62.85912377031944,27.18328259316024,20.592632395795277
2025-03-11,Delhi,35.553759765965104,78.46589406518422,14.523537841268311,33.068054228881444
2025-03-12,Hyderabad,13.749926990248117,64.8506173050285,14.650781064761556,26.751454529363752
2025-03-13,Jaipur,20.877111603688455,54.67129598228523,18.594114771306888,22.598088158198085
2025-03-14,Delhi,36.12418839380273,56.61237777724931,22.086759116293074,35.67801400455793
2025-03-15,Kolkata,29.798616721938266,50.55006820230448,17.886130637617576,38.849559681225706
2025-03-16,Hyderabad,39.52795656804813,52.39802968888874,17.5081680886726,25.49535824311203
2025-03-17,Ahmedabad,39.11245218433584,52.73180223329975,21.77352450688287,37.140812185755706
2025-03-18,Ahmedabad,34.742547482648035,30.158753048262213,24.58314860325006,20.62415462627616
2025-03-19,Jaipur,38.33946569012172,25.493687935164676,18.7111246033016,37.846875864392906
2025-03-20,Bangalore,39.86464222351558,66.1169748435518,24.986828180416886,15.288382413007124
2025-03-21,Lucknow,23.783537300562134,37.87783608878247,19.027631986387703,17.032100951621004
2025-03-22,Chennai,30.63677629486473,49.6561585488506,21.95369922026093,36.708143725691784
2025-03-23,Ahmedabad,32.543574934413144,28.229563649104563,18.29959915724339,35.640815549037896
2025-03-24,Delhi,13.501097919636308,24.217398991755438,24.712818018250616,20.571674175220906
2025-03-25,Hyderabad,28.77052349229381,53.516353199812436,24.15425504248683,19.723443261432436
2025-03-26,Pune,23.456837370697365,37.18945364130509,24.02882825588944,21.872191466903633
2025-03-27,Bangalore,46.45734421283649,81.23365003444496,13.147464111322282,19.874883625643466
2025-03-28,Hyderabad,42.02463212283837,65.2411840213253,20.911836673928068,30.480890129176174
2025-03-29,Chennai,12.07641686310772,24.523812010784813,19.22910256828428,33.61566143339055
2025-03-30,Lucknow,24.35288218574538,33.911287809063396,23.04803395886847,13.271208202287301
2025-03-31,Delhi,30.17660463423973,52.82727861612217,18.43477503289992,24.58587548343132
2025-04-01,Jaipur,48.504791378440956,51.963659049580485,26.686798416002723,37.108340698872695
2025-04-02,Mumbai,14.182573350409392,50.13603551295234,14.914420403257228,22.952728936082572
2025-04-03,Lucknow,36.23986792036177,34.81745458265553,19.620746887726405,41.816577981825795
2025-04-04,Kolkata,48.13517359970792,51.62431128937091,9.649900599544614,48.56067629471109
2025-04-05,Chennai,29.680274424871435,23.57443034617398,22.886511882287653,34.07997043765078
2025-04-06,Jaipur,36.78368961369702,26.285876965819142,24.058271177491253,27.85664798192129
2025-04-07,Pune,38.85486006328547,66.97651816476649,24.052213201686595,31.881751947092333
2025-04-08,Pune,18.187855550130795,37.88590338012422,18.677802994107797,25.079936917907432
2025-04-09,Bangalore,22.73830903000421,33.32451737906661,19.55207507871925,21.592783988931842
2025-04-10,Mumbai,30.379429651573545,52.284285250549786,15.054223380645144,29.714149024165888
2025-04-11,Ahmedabad,48.216631916406016,32.361698260568645,20.781272724410773,27.125343259145083
2025-04-12,Jaipur,30.256885372472166,38.86427994011253,26.495864834467028,24.665969840097315
2025-04-13,Lucknow,21.625428348205332,64.52836609711724,25.268987994043627,20.12008772890116
2025-04-14,Hyderabad,45.54478567582944,47.74426182749177,19.316306805108056,18.783532195791572
2025-04-15,Hyderabad,24.203140777921874,30.6282972530191,19.070902547917616,33.06012283883001
2025-04-16,Chennai,28.711949657620714,65.28315324853183,16.10170250638397,26.623844458238924
2025-04-17,Hyderabad,34.26791823748768,40.70795505735412,8.516303590723455,17.847933834528426
2025-04-18,Pune,32.626163070239,55.78324237466211,21.28690707224056,29.01579824746158
2025-04-19,Hyderabad,31.446111362273296,38.64800108630845,23.192439619840727,39.74099730806427
2025-04-20,Pune,27.466430213825547,41.932827551487506,18.472750296874,27.122232337658517
2025-04-21,Hyderabad,15.220726072717099,51.65551571368665,15.44919603419897,12.900868230797549
2025-04-22,Chennai,33.72077207910372,68.61581419507496,16.410995382655635,36.65450845421507
2025-04-23,Kolkata,31.996477361505157,35.57974608764785,20.080083507852226,21.729381075662204
2025-04-24,Bangalore,33.498585661091305,38.70700429497296,13.064037516637455,37.30407855379694
2025-04-25,Bangalore,51.42996887620295,36.24863724999649,25.64548240102967,21.314032624285524
2025-04-26,Hyderabad,46.68634562004089,52.96071891419752,20.22642831165647,20.228299558439204
2025-04-27,Kolkata,36.96789514210735,41.897652855789005,12.357678313910027,31.077655512938055
2025-04-28,Jaipur,28.639056377737482,33.98513512864412,10.15179078629465,23.722640477890987
2025-04-29,Hyderabad,42.85800655990553,32.44848833988374,19.864995643098958,43.4030159184499
2025-04-30,Bangalore,29.547560275385123,73.09952136095906,18.62627136548992,23.08423240510133
2025-05-01,Ahmedabad,31.55821994302924,53.201322104612956,20.270871393740197,34.051413543147994
2025-05-02,Bangalore,27.233289456161508,70.41665660107105,22.924500109502667,30.911415916890366
2025-05-03,Jaipur,52.81964710616303,51.57719852277208,19.30816090197336,40.00399595887629
2025-05-04,Jaipur,32.393016504675515,44.27405972179822,20.75706191155236,34.7571184817749
2025-05-05,Pune,19.31791956263578,57.37089187011257,16.34781085844444,34.57559874949477
2025-05-06,Ahmedabad,34.767022300617306,43.43929734124577,9.74526403652682,35.82541188002558
2025-05-07,Bangalore,,39.84648246413701,17.639684246511074,28.905214651847743
2025-05-08,Delhi,29.627897787708495,60.51200453239517,21.981689263725254,26.66569027166128
2025-05-09,Chennai,28.579134138671076,48.830966965863844,14.718242251350127,29.437766971235014
2025-05-10,Bangalore,48.06513451655195,69.29219003748425,13.46074967507447,30.039656305661293
2025-05-11,Kolkata,36.11308491555703,37.96065724749065,11.252217421523119,20.860363136774687
2025-05-12,Ahmedabad,38.10777410750606,38.60278267592013,21.87514892743558,36.97859729108625
2025-05-13,Delhi,36.705060004816666,65.51908252982744,16.64477627092715,24.05487080242221
2025-05-14,Kolkata,21.02259350157257,55.83931709366394,14.783175397832325,43.220700623808014
2025-05-15,Kolkata,42.37274430236098,44.34124230218231,16.08101028429354,29.175888411788268
2025-05-16,Lucknow,30.334439049267544,69.60599337524269,21.42320372767154,22.68182412992272
2025-05-17,Delhi,37.48977449664211,39.307200891476555,14.13644037291207,28.98701159451067
2025-05-18,Ahmedabad,35.597514629257745,36.06461667834933,20.292763580282035,17.3669330750868
2025-05-19,Ahmedabad,26.541709618203647,73.4144750815185,18.246105854854413,41.639449312136996
2025-05-20,Kolkata,,25.91262112274414,24.5150785286844,28.841673119478333
2025-05-21,Hyderabad,33.768349155091954,43.649176939010495,21.137429314124745,41.244157961023525
2025-05-22,Ahmedabad,36.57336747358702,30.283479985646743,18.89163184908381,30.517544407668826
2025-05-23,Hyderabad,40.10686483920563,63.719260068500354,20.995941567026314,9.923409393309154
2025-05-24,Bangalore,42.745026171381575,65.86405701252555,29.72258386250037,38.52824902225524
2025-05-25,Chennai,32.91507243352521,84.23916173505586,19.45359234597929,28.951851956317128
2025-05-26,Bangalore,12.446194848270569,44.44623944067063,21.073380521608986,39.43494703999256
2025-05-27,Ahmedabad,40.8858679925982,42.58408068388726,21.07153569680436,31.729544634242465
2025-05-28,Lucknow,47.10211610882493,57.39325243113121,11.984326625241398,45.570160108068514
2025-05-29,Chennai,38.5828456267133,54.07834943506528,29.791125404594627,32.79553767171916
2025-05-30,Lucknow,26.036459579641175,40.943426801727924,13.523493688160544,31.800805180358036
2025-05-31,Chennai,20.199840394466086,30.659695716333182,17.476053340241968,18.946177736476656
2025-06-01,Jaipur,29.949713290222004,35.60997604777661,18.771896626217227,15.745901728492445
2025-06-02,Hyderabad,26.591803433303983,47.54634810740019,14.24879118006018,27.778837741713502
2025-06-03,Chennai,22.761457607155506,20.081508325648315,12.137931877862972,34.53927031369366
2025-06-04,Bangalore,21.07163601995986,42.36104876127958,19.476176716947922,20.623617544461133
2025-06-05,Pune,46.892556226230276,43.844606178673345,26.272154097485313,9.592285845151999
2025-06-06,Jaipur,23.890716723987275,45.562635462272105,17.792064322269088,38.61874574558364
2025-06-07,Chennai,48.035689140743955,47.79969873891728,24.008272421077304,30.63046752348105
2025-06-08,Lucknow,24.364318267911134,58.84970068626505,20.518384487345585,24.54783853122616
2025-06-09,Hyderabad,41.880271242509835,51.680870085281796,23.275817616991375,31.970783166819448
2025-06-10,Hyderabad,25.45751075113966,58.931730893351144,17.413450231243466,36.53533438301038
2025-01-01,Mumbai,33.2887022167128,92.2795049340236,14.086160991319465,20.90151481878793
2025-01-02,Kolkata,29.05770527518706,30.207616538639883,19.007456960372128,35.36119113820454
2025-01-03,Mumbai,32.20422538997398,68.12852653406392,19.88315874052615,32.20924432446591
2025-01-04,Lucknow,36.38063247756046,36.869432233078996,5.150101236461948,23.31773170350041
2025-01-05,Jaipur,33.49439063762777,39.611978899101295,17.089332835637652,29.244219629813305
2025-01-06,Pune,40.35553633274846,76.09299754482912,16.60664182324274,30.973348217010876
2025-01-07,Bangalore,60.195917542722995,48.56638754144774,13.659946698277142,45.00472566146128
2025-01-08,Delhi,37.38682140232552,51.58304790153569,25.675311992312867,18.570951268701403
2025-01-09,Chennai,26.129975541859448,55.67636311837433,16.784417712924146,38.155679244422295
2025-01-10,Hyderabad,16.563295846658562,45.881243673340606,22.01523324626341,30.056767072421277
2025-01-11,Bangalore,24.088170977255757,44.54356801240549,17.115840934290425,32.22294275116505
2025-01-12,Pune,34.47309075691686,79.55723591754551,12.645202779448805,17.375833922038094
2025-01-13,Chennai,37.3493588187716,32.318437240375715,20.025959069472847,31.103041291876835
2025-01-14,Hyderabad,15.244627542039812,57.79434311638751,29.800405079777455,33.942455906070805
2025-01-15,Delhi,15.169191011421269,45.65217597273212,20.202538277020334,56.176327845717324
2025-01-16,Delhi,40.99464741756922,67.61325735074783,23.381988950016847,34.1974099686542
2025-01-17,Kolkata,23.006840646563504,48.39674205675965,12.477855220500569,34.097171547104956
2025-01-18,Mumbai,25.03400023519535,36.6200274135942,18.94983719114815,23.26516925007734
2025-01-19,Kolkata,25.827354891066555,46.873126405147275,25.171119187614845,50.72515228391603
2025-01-20,Ahmedabad,31.02254279676527,55.765609992635504,21.095558521604087,41.75137500522416
2025-01-21,Lucknow,38.7749203454588,76.01360463617783,13.187747867386829,45.58963104237047
2025-01-22,Delhi,39.8336186238787,33.73934992462058,14.613162605162461,35.2717967749412
2025-01-23,Pune,36.00838280335326,58.67468471742506,21.39504722101609,13.017518645047769
2025-01-24,Kolkata,37.51192651662521,55.03155780357591,19.453701740722465,11.9545829151266
2025-01-25,Delhi,41.108552196358595,41.70850250344514,19.539048648199966,23.6781667532263
2025-01-26,Ahmedabad,30.417924330727384,34.84410282737186,16.42936645661725,18.954069118279925
2025-01-27,Hyderabad,40.87085300833368,15.925955023469477,13.04492727434504,41.52484380237319
2025-01-28,Lucknow,38.571254027553856,71.22398140786498,19.077678793029563,24.28439015769795
2025-01-29,Delhi,32.59885154142459,43.305335576657455,27.132912328321204,18.54667133965458
2025-01-30,Hyderabad,45.612559133664426,54.753269870254016,13.74632604611628,15.038663046910756
2025-01-31,Chennai,31.404371888319083,40.91181953756312,13.766112159010504,41.98964855107106
2025-02-01,Bangalore,26.355729057484233,67.4573998395388,15.933067174771683,27.667257757997906
2025-02-02,Bangalore,36.7237704933966,72.65806224247848,16.734390813424607,24.516241179697243
2025-02-03,Mumbai,38.053265170314546,42.9642384298982,11.094936188510982,31.79471410448836
2025-02-04,Delhi,40.28966330209797,38.54818021703397,22.191301006031416,34.69032893768504
2025-02-05,Mumbai,23.657333472783453,34.76932538086972,15.556668696005177,41.196403171435094
2025-02-06,Chennai,36.09517564457109,45.975074437140314,17.314652991715967,49.641406277507556
2025-02-07,Chennai,18.12105901763561,59.0882843439466,23.1698721372318,21.249361192722514
2025-02-08,Chennai,26.998539482958236,59.8002951492901,28.111223973698277,43.084218182077585
2025-02-09,Lucknow,34.0064531345358,62.229822088963274,17.928302638616227,27.61310148472618
2025-02-10,Pune,42.56113760244286,48.41897327438572,24.396239186303355,23.200993222736773
2025-02-11,Chennai,33.50914633777798,34.63684453047662,23.197188028974736,23.444163561901057
2025-02-12,Hyderabad,32.97117371397569,26.71058863820808,21.70354146311221,37.68352835924713
2025-02-13,Pune,39.36119154550092,40.15134372602596,12.988757435573335,51.8584888787
2025-02-14,Lucknow,46.34247314081691,23.002886884701862,19.505964384503297,23.265594382062446
2025-02-15,Hyderabad,54.870655501597014,61.902471858540295,33.16516282500696,30.675770547735134
2025-02-16,Pune,55.07131996004831,46.75885958299993,23.07819109582757,28.05752853222493
2025-02-17,Mumbai,37.30255273522341,53.74896720497492,16.562430848705247,30.37176769105931
2025-02-18,Kolkata,63.28018639486876,31.440525247818872,19.721581926295396,36.900382269510864
2025-02-19,Kolkata,46.775208979613375,46.62355427864392,17.562579662575217,28.821866123071633
2025-02-20,Kolkata,50.88726464220212,36.60660830407161,28.50747277495768,25.882118786993132
2025-02-21,Chennai,35.676598240016595,24.59644362027045,7.626397305534443,31.276355695562188
2025-02-22,Ahmedabad,46.412232136300084,43.78231273103728,27.33101290331973,32.73446690514958
2025-02-23,Kolkata,44.38085295785263,56.072663247705094,22.55753490191274,39.94848910820147
2025-02-24,Pune,30.114297593223448,56.536461347522206,18.847515783185752,28.56762476296576
2025-02-25,Lucknow,39.12887041130014,68.10025912271595,15.174817142159327,27.037653073207576
2025-02-26,Hyderabad,44.32524746412811,44.850072755225085,14.702573407205595,15.606343600114627
2025-02-27,Kolkata,47.8980214746173,46.85981113189858,15.84336227658743,26.003683276093774
2025-02-28,Mumbai,27.594626718147964,34.013480118578855,23.45578511429163,28.2800981230331
2025-03-01,Pune,60.47970462813669,29.216770718515583,28.598365527623912,38.5269237667539
2025-03-02,Delhi,22.633327404101202,31.072864018100287,18.20952472955952,17.690355895454488
2025-03-03,Hyderabad,40.59408843121545,43.390131478026404,19.57369170731392,39.604047207168676
2025-03-04,Hyderabad,54.65778898206074,41.546944738172996,20.59485407931185,31.151514405374755
2025-03-05,Delhi,28.63118068757089,30.937859723719846,24.29603901131987,27.58284212434573
2025-03-06,Bangalore,31.036039452275514,50.22822228929657,20.43772938305083,37.26476748087789
2025-03-07,Chennai,33.41768933152373,40.30133416637278,30.059220683221774,32.17171651086091
2025-03-08,Hyderabad,32.774505992376554,70.65151797508176,22.099158352147565,9.01916583656088
2025-03-09,Lucknow,42.798387382298266,33.63916692263216,19.607205362554836,33.99032780459225
2025-03-10,Ahmedabad,55.72542530184468,43.741853988457784,21.17389317637303,37.43548967756932
2025-03-11,Ahmedabad,46.10001742259799,28.209577439372577,21.285875469952874,18.863236496610075
2025-03-12,Kolkata,32.23878910508573,14.74291824619749,18.123387278919083,20.38628848666479
2025-03-13,Pune,30.56623089786064,58.27176163559728,22.801389337060098,23.98667304348839
2025-03-14,Ahmedabad,18.04596828559915,40.05619445830969,24.036825538178608,27.094195003465483
2025-03-15,Mumbai,24.729350021439345,68.13577484053302,18.42026397323562,21.738401142790917
2025-03-16,Hyderabad,39.77267245895006,34.25945735823783,23.82007184701426,16.10101491300551
2025-03-17,Kolkata,,44.101289260506476,25.32850937716255,35.88466345720924
2025-03-18,Mumbai,40.36381611732273,24.859543721181296,24.984409343954294,39.571490387951854
2025-03-19,Bangalore,32.60178701205872,55.23077218652911,35.464734694049554,38.309369316686336
2025-03-20,Kolkata,8.747805356024365,76.06173117960597,17.118286363098285,32.24277598498414
2025-03-21,Mumbai,41.1918824489413,46.88001528606088,28.42589990573306,25.14271766773205
2025-03-22,Delhi,36.62643103144787,25.627299436332535,18.88861992820107,24.681413660476103
2025-03-23,Delhi,36.45097951781401,42.1553174287036,20.290285742645118,37.59497712344714
2025-03-24,Jaipur,32.74657803100917,25.56010558033361,22.08243605070911,24.036915748886383
2025-03-25,Lucknow,37.98848502407593,69.47341512458385,26.679709607600465,43.78500542524606
2025-03-26,Hyderabad,36.23390911370608,30.949117373782396,23.672739952572403,28.18761163959829
2025-03-27,Lucknow,34.46873544614528,46.56282951195111,26.509452466259987,28.68317581159984
2025-03-28,Chennai,21.615742406360376,34.33025766230452,12.295665327208074,16.511842133194058
2025-03-29,Hyderabad,27.057827933791295,42.28020987986381,26.154384378357015,14.504119735484512
2025-03-30,Hyderabad,28.89595775777662,59.17657994725532,18.509244616839382,34.88677943405469
2025-03-31,Chennai,42.431859901104744,71.27691328526171,18.66101461981173,26.220237785518695
2025-04-01,Pune,19.837479162550977,72.44898524358835,23.052146732543868,26.94280646134544
2025-04-02,Ahmedabad,17.69465646348909,79.18270059567652,18.206525690800742,48.681746136543765
2025-04-03,Chennai,,47.23259392151569,17.026854831700668,24.265221751247786
2025-04-04,Pune,32.743941180002984,69.03889276171563,16.536847620279644,20.478868421123146
2025-04-05,Jaipur,18.66621596112941,69.6982294316895,23.206834470239105,47.676381877312124
2025-04-06,Bangalore,25.01935663990575,58.179627349201105,7.968075096739458,34.766143114775375
2025-04-07,Ahmedabad,42.578003724206496,49.04066032938281,11.508583327985882,22.915729252354957
2025-04-08,Chennai,23.572618149351143,48.190367590476235,15.457494840297699,19.612594048440627
2025-04-09,Kolkata,52.242643755393104,68.10343152136667,12.526659936103954,12.335050066151926
2025-04-10,Mumbai,30.846910992104537,31.791328963562016,18.37006272164292,33.54049920649815
2025-04-11,Hyderabad,33.010791672981846,63.095134543339995,27.75390861216449,24.688556577380748
2025-04-12,Lucknow,36.4498966513163,73.43828868678854,15.142506204933825,40.38673723692929
2025-04-13,Kolkata,24.92016476513646,62.12933432049856,19.32531965564575,35.16823060666503
2025-04-14,Delhi,36.02060294128073,40.803435125966914,24.131476649420673,29.264907602202772
2025-04-15,Lucknow,38.57435169378577,48.75916747402019,22.871808012108346,24.65651324579679
2025-04-16,Mumbai,34.00804897093643,16.908365611353254,25.834211997434995,35.16641262031721
2025-04-17,Chennai,44.16949264313541,52.77706728371209,13.118276997534291,12.850136038604141
2025-04-18,Pune,43.79819660248927,52.662761303500055,18.248042397641107,27.934005110484186
2025-04-19,Chennai,31.98452039711365,55.66451293122541,17.394082166321507,28.861754520864277
2025-04-20,Jaipur,34.19589351204736,57.190692782591384,9.892973261256316,27.195400089133585
2025-04-21,Chennai,41.28434322267294,50.05117949655402,25.694044453470354,30.79942445568889
2025-04-22,Lucknow,28.486782031138844,76.47042286061925,10.923423190750453,30.416885084223804
2025-04-23,Ahmedabad,28.464676605232786,54.5965834319422,12.688064775451888,45.77630500273884
2025-04-24,Ahmedabad,40.95447614986896,30.80618201563738,24.835920950491264,41.444611023422034
2025-04-25,Delhi,18.975396834409175,60.642492743145,16.72157124122397,38.18778857545048
2025-04-26,Delhi,29.852366854919097,41.165393112452456,24.1444146369043,28.776749191729202
2025-04-27,Lucknow,38.12239474905614,50.73484995793875,21.12131996834428,22.523166652107857
2025-04-28,Hyderabad,50.728635145954115,51.82146659832849,25.937047877894745,29.27798141545
2025-04-29,Ahmedabad,38.66573226926516,36.69460456910183,22.68608131428081,24.5541736265533
2025-04-30,Lucknow,23.628173550614918,35.544880413264245,17.51113505498178,36.08539300496997
2025-05-01,Lucknow,43.886418099926644,39.91102699589406,18.225236145392895,38.00437292422685
2025-05-02,Hyderabad,45.87959062470236,70.24809265078014,18.461142754540887,33.00541745179303
2025-05-03,Kolkata,32.75205833693807,51.474305488737684,19.443940473998815,33.3499758215467
